graph,condition,run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
asia,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260827,2,0,5.5391,48,1.11522,0.21929,0.89593,0.95377,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.85104, ""eig_by_target"": {""0"": 0.85104, ""1"": 0.13737, ""4"": 0.03834, ""6"": 0.62424}}"
asia,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260827,3,0,5.5391,48,0.21929,0.11522,0.10407,0.97616,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07304, ""eig_by_target"": {""0"": 0.07304, ""4"": 0.04929}}"
asia,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,1,3,2.7886,48,2.59184,1.11522,1.47662,0.44722,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.27313, ""eig_by_target"": {""0"": 1.10789, ""1"": 0.49408, ""2"": 0.13419, ""3"": 1.27313, ""4"": 1.00039, ""5"": 0.59164, ""6"": 0.72766}}"
asia,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,2,0,5.5391,48,1.11522,0.21929,0.89593,0.95377,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.85104, ""eig_by_target"": {""0"": 0.85104, ""1"": 0.13737, ""4"": 0.03834, ""6"": 0.62424}}"
asia,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,3,0,5.5391,48,0.21929,0.11522,0.10407,0.97616,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07304, ""eig_by_target"": {""0"": 0.07304, ""4"": 0.04929}}"
asia,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,1,3.058,48,2.25535,0.98383,1.27152,0.46504,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.07895, ""eig_by_target"": {""0"": 0.86134, ""1"": 1.07895, ""2"": -0.00022, ""4"": 0.66756, ""5"": 0.57409, ""7"": 0.75708}}"
asia,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,2,7,4.7151,48,0.98383,0.18258,0.80125,0.9624,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69895, ""eig_by_target"": {""0"": 0.0642, ""2"": 0.08659, ""4"": 0.66478, ""7"": 0.69895}}"
asia,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,3,2,8.4108,48,0.18258,0.13257,0.05001,0.97533,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.02429, ""eig_by_target"": {""0"": 0.01541, ""2"": 0.02429}}"
asia,shared,20260820T055114Z,probe_skel_only,none,-1,20260828,1,1,3.058,48,1.79176,0.69315,1.09862,0.5,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09862, ""eig_by_target"": {""0"": 0.75204, ""1"": 1.09862, ""4"": 0.69315, ""5"": 0.52099, ""7"": 0.69315}}"
asia,shared,20260820T055114Z,probe_skel_only,none,-1,20260828,2,4,2.908,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""4"": 0.69315, ""7"": 0.69315}}"
asia,shared,20260820T055114Z,probe_random_edits,none,-1,20260828,1,1,3.058,48,2.20087,1.07779,1.12308,0.45159,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09543, ""eig_by_target"": {""0"": 0.58031, ""1"": 1.09543, ""4"": 0.68954, ""5"": 0.64688, ""7"": 0.70707}}"
asia,shared,20260820T055114Z,probe_random_edits,none,-1,20260828,2,7,4.7151,48,1.07779,0.38475,0.69304,0.90322,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.70306, ""eig_by_target"": {""0"": -0.00816, ""4"": 0.6842, ""7"": 0.70306}}"
asia,shared,20260820T055114Z,probe_random_edits,none,-1,20260828,3,7,4.7151,48,0.38475,0.39483,-0.01009,0.89963,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.0136, ""eig_by_target"": {""0"": 0.00172, ""7"": 0.0136}}"
asia,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260828,1,1,3.058,48,1.79176,0.69315,1.09862,0.5,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09862, ""eig_by_target"": {""0"": 0.75204, ""1"": 1.09862, ""4"": 0.69315, ""5"": 0.52099, ""7"": 0.69315}}"
asia,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260828,2,4,2.908,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""4"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,1,3.058,48,2.82205,1.8044,1.01764,0.30967,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.31488, ""eig_by_target"": {""0"": 0.74, ""1"": 1.31488, ""4"": 0.86755, ""5"": 0.66769, ""7"": 0.89089}}"
asia,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,2,7,4.7151,48,1.8044,1.10989,0.69451,0.58529,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.92743, ""eig_by_target"": {""0"": 0.23757, ""4"": 0.90973, ""5"": 0.12611, ""7"": 0.92743}}"
asia,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,3,4,2.908,48,1.10989,1.01055,0.09934,0.68175,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.25818, ""eig_by_target"": {""0"": 0.22878, ""4"": 0.25818, ""5"": 0.12698}}"
asia,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,1,1,3.058,48,2.21385,1.08249,1.13135,0.45087,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15598, ""eig_by_target"": {""0"": 0.75983, ""1"": 1.15598, ""4"": 0.71476, ""5"": 0.65538, ""7"": 0.69}}"
asia,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,2,4,2.908,48,1.08249,0.39889,0.68361,0.89844,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.70411, ""eig_by_target"": {""0"": 0.04664, ""4"": 0.70411, ""5"": -0.01441, ""7"": 0.70393}}"
asia,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,3,0,3.0913,48,0.39889,0.41179,-0.0129,0.89387,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.06562, ""eig_by_target"": {""0"": 0.06562, ""5"": -0.00555}}"
asia,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,1,3.058,48,2.25535,0.98383,1.27152,0.46504,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.07895, ""eig_by_target"": {""0"": 0.86134, ""1"": 1.07895, ""2"": -0.00022, ""4"": 0.66756, ""5"": 0.57409, ""7"": 0.75708}}"
asia,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,2,7,4.7151,48,0.98383,0.18258,0.80125,0.9624,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69895, ""eig_by_target"": {""0"": 0.0642, ""2"": 0.08659, ""4"": 0.66478, ""7"": 0.69895}}"
asia,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,3,2,8.4108,48,0.18258,0.13257,0.05001,0.97533,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.02429, ""eig_by_target"": {""0"": 0.01541, ""2"": 0.02429}}"
asia,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,1,3,2.7886,48,2.76491,1.25253,1.51238,0.43151,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.31232, ""eig_by_target"": {""0"": 1.20303, ""1"": 0.58424, ""2"": 0.12485, ""3"": 1.31232, ""4"": 0.95432, ""5"": 0.68807, ""6"": 0.84648}}"
asia,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,2,0,5.5391,48,1.25253,0.22931,1.02323,0.95248,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.93291, ""eig_by_target"": {""0"": 0.93291, ""1"": 0.24214, ""4"": 0.06228, ""6"": 0.64574}}"
asia,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260827,3,0,5.5391,48,0.22931,0.11771,0.11159,0.97589,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.08049, ""eig_by_target"": {""0"": 0.08049, ""4"": 0.04986}}"
asia,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,1,1,3.058,48,2.20087,1.07779,1.12308,0.45159,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09703, ""eig_by_target"": {""0"": 0.69565, ""1"": 1.09703, ""4"": 0.69589, ""5"": 0.5873, ""7"": 0.67267}}"
asia,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,2,7,4.7151,48,1.07779,0.38475,0.69304,0.90322,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.72828, ""eig_by_target"": {""0"": 0.00206, ""4"": 0.68544, ""7"": 0.72828}}"
asia,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260828,3,7,4.7151,48,0.38475,0.39483,-0.01009,0.89963,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.03527, ""eig_by_target"": {""0"": -0.00855, ""7"": 0.03527}}"
asia,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260829,1,0,7.1939,,,,,,0.61538,,3,2,
asia,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260829,2,3,5.2365,,,,,,0.71429,,1,1,
asia,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260829,3,5,4.0427,,,,,,0.8,,1,0,
asia,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260828,1,1,3.058,48,2.81254,1.51337,1.29917,0.36687,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.35318, ""eig_by_target"": {""0"": 0.86556, ""1"": 1.35318, ""2"": 0.2062, ""4"": 1.03149, ""5"": 0.80718, ""6"": 0.42834, ""7"": 1.21096}}"
asia,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260828,2,7,4.7151,48,1.51337,0.1562,1.35717,0.96973,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.2501, ""eig_by_target"": {""4"": 0.74096, ""5"": 0.2313, ""6"": 0.04561, ""7"": 1.2501}}"
asia,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260828,3,7,4.7151,48,0.1562,0.11936,0.03684,0.97441,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07573, ""eig_by_target"": {""0"": 0.00454, ""1"": 0.00231, ""2"": 0.01121, ""3"": 0.00253, ""4"": 0.05918, ""5"": 0.01568, ""6"": -0.00717, ""7"": 0.07573}}"
asia,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,1,3.058,48,2.88588,1.69966,1.18622,0.32419,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.25744, ""eig_by_target"": {""0"": 0.97126, ""1"": 1.25744, ""2"": 0.56254, ""4"": 0.88387, ""5"": 0.88548, ""7"": 0.86755}}"
asia,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,2,4,2.908,48,1.69966,1.0427,0.65696,0.51095,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.94844, ""eig_by_target"": {""0"": 0.20552, ""2"": 0.69953, ""4"": 0.94844, ""5"": 0.27559, ""7"": 0.83548}}"
asia,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,3,2,8.4108,48,1.0427,0.41907,0.62363,0.89343,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69362, ""eig_by_target"": {""0"": 0.1424, ""2"": 0.69362, ""4"": 0.22322, ""5"": 0.1156}}"
asia,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260828,1,1,3.058,48,2.78364,1.64101,1.14263,0.33154,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.23481, ""eig_by_target"": {""0"": 0.84999, ""1"": 1.23481, ""2"": 0.4998, ""3"": 0.01765, ""4"": 0.84434, ""5"": 0.88073, ""6"": 0.11984, ""7"": 0.81609}}"
asia,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260828,2,7,4.7151,48,1.64101,0.95268,0.68832,0.61311,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.94579, ""eig_by_target"": {""0"": 0.17074, ""2"": 0.52255, ""3"": 0.01978, ""4"": 0.76021, ""6"": 0.11712, ""7"": 0.94579}}"
asia,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260828,3,2,8.4108,48,0.95268,0.53978,0.4129,0.86388,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.65635, ""eig_by_target"": {""0"": 0.22124, ""2"": 0.65635, ""3"": 0.01673, ""6"": 0.24482}}"
asia,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260828,1,1,3.058,48,2.81254,1.51337,1.29917,0.36687,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.35318, ""eig_by_target"": {""0"": 0.86556, ""1"": 1.35318, ""2"": 0.2062, ""4"": 1.03149, ""5"": 0.80718, ""6"": 0.42834, ""7"": 1.21096}}"
asia,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260828,2,7,4.7151,48,1.51337,0.1562,1.35717,0.96973,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.2501, ""eig_by_target"": {""4"": 0.74096, ""5"": 0.2313, ""6"": 0.04561, ""7"": 1.2501}}"
asia,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260828,3,7,4.7151,48,0.1562,0.11936,0.03684,0.97441,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07573, ""eig_by_target"": {""0"": 0.00454, ""1"": 0.00231, ""2"": 0.01121, ""3"": 0.00253, ""4"": 0.05918, ""5"": 0.01568, ""6"": -0.00717, ""7"": 0.07573}}"
asia,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260828,1,1,3.058,48,2.50282,1.43198,1.07084,0.35116,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.25395, ""eig_by_target"": {""0"": 0.82598, ""1"": 1.25395, ""2"": 0.58687, ""3"": 0.01305, ""4"": 0.83969, ""5"": 0.67457, ""7"": 0.80291}}"
asia,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260828,2,4,2.908,48,1.43198,0.82471,0.60727,0.55497,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.93569, ""eig_by_target"": {""2"": 0.58241, ""3"": -0.00622, ""4"": 0.93569, ""7"": 0.84021}}"
asia,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260828,3,2,8.4108,48,0.82471,0.25194,0.57277,0.93066,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.65675, ""eig_by_target"": {""2"": 0.65675, ""3"": -0.01542}}"
asia,shared,20260820T055114Z,probe_skel_only,none,-1,20260829,1,0,7.1939,48,2.48491,1.79176,0.69315,0.16667,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.15525, ""eig_by_target"": {""0"": 1.15525, ""1"": 0.65389, ""2"": 0.57875, ""3"": 0.63651, ""4"": 1.09861, ""5"": 1.09748, ""7"": 0.65389}}"
asia,shared,20260820T055114Z,probe_skel_only,none,-1,20260829,2,4,2.9338,48,1.79176,0.69315,1.09861,0.5,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.69428, ""3"": 0.57875, ""4"": 1.09861, ""5"": 0.69315, ""7"": 0.69315}}"
asia,shared,20260820T055114Z,probe_skel_only,none,-1,20260829,3,5,4.0427,48,0.69315,0.0,0.69315,1.0,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260829,1,4,2.9338,48,1.79176,0.00478,1.78698,0.99948,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.69315, ""1"": 0.69315, ""2"": 0.63651, ""3"": 0.57875, ""4"": 1.09861}}"
asia,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260829,1,4,2.9338,48,1.79176,0.69315,1.09861,0.5,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.75204, ""3"": 0.69428, ""4"": 1.09861, ""5"": 0.69315, ""7"": 0.69315}}"
asia,shared,20260820T055114Z,probe_oracle_edits,none,-1,20260829,2,5,4.0427,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,4,2.9338,48,1.79187,0.69315,1.09872,0.5,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09872, ""eig_by_target"": {""0"": 0.00011, ""1"": 0.0001, ""2"": 0.57886, ""3"": 0.63661, ""4"": 1.09872, ""5"": 0.69326, ""6"": 7e-05, ""7"": 0.69325}}"
asia,named,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,2,5,4.0427,48,0.69315,0.0,0.69315,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,shared,20260820T055114Z,probe_random_edits,none,-1,20260829,1,5,4.0427,48,2.89626,1.27421,1.62204,0.31919,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.27107, ""eig_by_target"": {""0"": 1.01425, ""1"": 0.57256, ""2"": 0.57736, ""3"": 0.45367, ""4"": 1.09902, ""5"": 1.27107, ""7"": 0.56901}}"
asia,shared,20260820T055114Z,probe_random_edits,none,-1,20260829,2,4,2.9338,48,1.27421,0.34168,0.93253,0.8923,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09833, ""eig_by_target"": {""2"": 0.86673, ""3"": 0.5833, ""4"": 1.09833}}"
asia,shared,20260820T055114Z,probe_random_edits,none,-1,20260829,3,7,2.9471,48,0.34168,0.31692,0.02477,0.90368,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.03499, ""eig_by_target"": {""0"": 0.0, ""1"": -0.00268, ""2"": 0.00348, ""3"": 0.01926, ""4"": 0.01247, ""5"": -0.01406, ""6"": -0.00331, ""7"": 0.03499}}"
asia,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,4,2.9338,48,1.79187,0.69315,1.09872,0.5,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09872, ""eig_by_target"": {""0"": 0.00011, ""1"": 0.0001, ""2"": 0.57886, ""3"": 0.63661, ""4"": 1.09872, ""5"": 0.69326, ""6"": 7e-05, ""7"": 0.69325}}"
asia,named,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,2,5,4.0427,48,0.69315,0.0,0.69315,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,1,0,7.1939,48,2.48502,1.79176,0.69326,0.16667,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.70031, ""eig_by_target"": {""0"": 1.70031, ""1"": 0.45068, ""2"": 1.49319, ""3"": 0.31652, ""4"": 0.63663, ""6"": 1.41886}}"
asia,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,2,4,2.9338,48,1.79176,0.69315,1.09861,0.5,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.57875, ""3"": 0.63651, ""4"": 1.09861, ""5"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,3,5,4.0427,48,0.69315,0.0,0.69315,1.0,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T055114Z,probe,claude-haiku-4.5,-1,20260829,1,4,2.9338,48,1.79176,0.00478,1.78698,0.99948,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.69315, ""1"": 0.69315, ""2"": 0.63651, ""3"": 0.57875, ""4"": 1.09861}}"
asia,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260830,1,2,2.9922,,,,,,0.875,,2,1,
asia,shared,20260820T055114Z,pc_greedy_meek,none,-1,20260830,2,3,2.855,,,,,,0.94118,,1,0,
asia,anon,20260820T055114Z,probe,gpt-5.4-mini,-1,20260829,1,4,2.9338,48,1.79176,0.00478,1.78698,0.99948,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.69315, ""1"": 0.69315, ""2"": 0.63651, ""3"": 0.57875, ""4"": 1.09861}}"
asia,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,4,2.9338,48,1.79187,0.69315,1.09872,0.5,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09872, ""eig_by_target"": {""0"": 0.00011, ""1"": 0.0001, ""2"": 0.57886, ""3"": 0.63661, ""4"": 1.09872, ""5"": 0.69326, ""6"": 7e-05, ""7"": 0.69325}}"
asia,anon,20260820T055114Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,2,5,4.0427,48,0.69315,0.0,0.69315,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,4,2.9338,48,1.79187,0.69315,1.09872,0.5,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09872, ""eig_by_target"": {""0"": 0.00011, ""1"": 0.0001, ""2"": 0.57886, ""3"": 0.63661, ""4"": 1.09872, ""5"": 0.69326, ""6"": 7e-05, ""7"": 0.69325}}"
asia,anon,20260820T055114Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,2,5,4.0427,48,0.69315,0.0,0.69315,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,anon,20260820T055114Z,probe,claude-haiku-4.5,-1,20260829,1,4,2.9338,48,1.79176,0.00478,1.78698,0.99948,0.5,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.69315, ""1"": 0.69315, ""2"": 0.63651, ""3"": 0.57875, ""4"": 1.09861}}"
asia,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,1,0,7.1939,48,2.48502,1.79176,0.69326,0.16667,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.70031, ""eig_by_target"": {""0"": 1.70031, ""1"": 0.45068, ""2"": 1.49319, ""3"": 0.31652, ""4"": 0.63663, ""6"": 1.41886}}"
asia,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,2,4,2.9338,48,1.79176,0.69315,1.09861,0.5,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.57875, ""3"": 0.63651, ""4"": 1.09861, ""5"": 0.69315, ""7"": 0.69315}}"
asia,anon,20260820T055114Z,probe,gemini-3-flash-preview,-1,20260829,3,5,4.0427,48,0.69315,0.0,0.69315,1.0,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,shared,20260820T055114Z,probe_skel_only,none,-1,20260830,1,2,2.9922,48,1.79176,0.69315,1.09861,0.5,0.82353,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""1"": 0.63651, ""2"": 1.09861, ""3"": 0.69315, ""4"": 0.69315, ""7"": 0.8098}}"
asia,shared,20260820T055114Z,probe_skel_only,none,-1,20260830,2,3,2.855,48,0.69315,0.0,0.69315,1.0,0.94118,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""4"": 0.69315}}"
asia,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260830,1,2,2.9922,48,2.94235,1.77122,1.17113,0.28827,0.82353,4,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.83426, ""eig_by_target"": {""1"": 1.17552, ""2"": 1.83426, ""3"": 0.99179, ""4"": 0.98234, ""7"": 1.59439}}"
asia,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260830,2,4,5.0763,48,1.77122,0.08037,1.69085,0.9864,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.13497, ""eig_by_target"": {""1"": 0.52983, ""3"": 1.09761, ""4"": 1.13497, ""7"": 0.73247}}"
asia,named,20260820T055114Z,probe,gpt-5.4-mini,-1,20260830,3,7,3.7977,48,0.08037,0.00014,0.08023,0.99999,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.08036, ""eig_by_target"": {""1"": 0.03782, ""7"": 0.08036}}"
asia,shared,20260820T055114Z,probe_random_edits,none,-1,20260830,1,2,2.9922,48,2.65185,1.46199,1.18986,0.3186,0.82353,4,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.75588, ""eig_by_target"": {""1"": 1.23405, ""2"": 1.75588, ""3"": 0.95574, ""4"": 1.10667, ""7"": 1.1044}}"
asia,shared,20260820T055114Z,probe_random_edits,none,-1,20260830,2,4,5.0763,48,1.46199,0.06721,1.39478,0.98801,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.19558, ""eig_by_target"": {""3"": 0.98582, ""4"": 1.19558}}"
