graph,condition,run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260828,2,1,2.542,,,,,,0.61538,,1,1,
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260828,3,4,3.4362,,,,,,0.71429,,1,0,
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,1,5,5.4196,48,1.82969,0.69317,1.13651,0.5,0.28571,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.07878, ""eig_by_target"": {""0"": 0.03793, ""1"": 0.73107, ""2"": 0.73107, ""3"": 0.55892, ""5"": 1.07878, ""6"": 0.03793, ""7"": 0.61668}}"
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,2,1,8.159,48,0.69317,0.69315,3e-05,0.5,0.61538,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69317, ""eig_by_target"": {""0"": 3e-05, ""1"": 0.69317, ""2"": 0.69317}}"
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,3,0,4.6111,48,0.69315,0.0,0.69315,1.0,0.76923,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""6"": 0.69315}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,1,5,5.4196,48,2.72342,1.84945,0.87397,0.24723,0.71429,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.08454, ""eig_by_target"": {""0"": 0.99544, ""1"": 0.63461, ""2"": 0.26796, ""3"": 0.70662, ""4"": 0.51963, ""5"": 1.08454, ""6"": 0.77875, ""7"": 0.60649}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,2,0,4.6111,48,1.84945,1.03839,0.81105,0.50191,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.11916, ""eig_by_target"": {""0"": 1.11916, ""1"": 0.69052, ""2"": 0.46386, ""4"": 0.61956, ""6"": 0.77836}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,3,1,8.159,48,1.03839,0.53023,0.50816,0.77736,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.56929, ""eig_by_target"": {""1"": 0.56929, ""4"": 0.56189}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,6,11.3786,48,2.13202,0.89679,1.23522,0.47413,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.90093, ""eig_by_target"": {""0"": 0.70079, ""1"": 0.74534, ""2"": 1.30429, ""4"": 1.09269, ""5"": 0.74318, ""6"": 1.90093, ""7"": 1.88835}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,2,4,3.4362,48,0.89679,9e-05,0.8967,0.99999,0.53333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.8967, ""eig_by_target"": {""1"": 0.20364, ""4"": 0.8967, ""5"": 0.20364, ""7"": 0.89638}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260828,1,1,2.542,48,1.57311,0.69315,0.87997,0.5,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.87997, ""eig_by_target"": {""0"": 0.18682, ""1"": 0.87997, ""3"": 0.24458, ""4"": 0.87839, ""5"": 0.87965, ""7"": 0.87976}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260828,2,4,3.4362,48,0.69315,0.0,0.69315,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""4"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,7,4.5183,48,2.08905,1.38629,0.70275,0.25,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.10611, ""eig_by_target"": {""0"": 0.00754, ""1"": 0.70272, ""2"": 0.66332, ""3"": 0.0096, ""4"": 0.75467, ""5"": 0.70275, ""6"": 0.99112, ""7"": 1.10611}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,2,0,3.5352,48,1.38629,0.69315,0.69315,0.5,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.27077, ""eig_by_target"": {""0"": 1.27077, ""1"": 1.03972, ""3"": 0.47078, ""5"": 0.28768}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,3,1,2.542,48,0.69315,0.0,0.69315,1.0,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""1"": 0.69315, ""5"": 0.69315}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,1,1,2.542,48,1.3989,0.69315,0.70576,0.5,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.70576, ""eig_by_target"": {""0"": 0.01261, ""1"": 0.70576, ""2"": 0.70557, ""3"": 0.01261, ""4"": 0.01206, ""5"": 0.70546, ""6"": 0.70566, ""7"": 0.01174}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,2,2,6.8658,48,0.69315,0.00159,0.69155,0.99984,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""2"": 0.69315, ""6"": 0.69315}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260828,1,7,4.5183,48,2.66271,0.69315,1.96956,0.5,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.5627, ""eig_by_target"": {""0"": 0.10606, ""1"": 0.88798, ""2"": 0.10303, ""3"": 0.0776, ""4"": 0.91011, ""5"": 1.39382, ""6"": 0.67478, ""7"": 1.5627}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260828,2,0,3.5352,48,0.69315,0.0,0.69315,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""3"": 0.69315}}"
asia,shared,20260820T064424Z,probe_random_edits,none,-1,20260828,1,1,2.542,48,1.39671,0.69315,0.70356,0.5,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.70356, ""eig_by_target"": {""0"": 0.01042, ""1"": 0.70356, ""3"": 0.01042, ""4"": 0.70221, ""5"": 0.70232, ""7"": 0.70338}}"
asia,shared,20260820T064424Z,probe_random_edits,none,-1,20260828,2,4,3.4362,48,0.69315,0.0,0.69315,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""4"": 0.69315, ""7"": 0.69315}}"
asia,shared,20260820T064424Z,probe_skel_only,none,-1,20260828,1,7,4.5183,48,2.09356,1.49044,0.60312,0.24336,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.11073, ""eig_by_target"": {""0"": 0.00885, ""1"": 0.70721, ""2"": 0.66782, ""3"": 0.01409, ""4"": 0.759, ""5"": 0.70723, ""6"": 0.99598, ""7"": 1.11073}}"
asia,shared,20260820T064424Z,probe_skel_only,none,-1,20260828,2,0,3.5352,48,1.49044,0.69315,0.79729,0.5,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.31715, ""eig_by_target"": {""0"": 1.31715, ""1"": 1.14387, ""3"": 0.65375, ""5"": 0.39183}}"
asia,shared,20260820T064424Z,probe_skel_only,none,-1,20260828,3,1,2.542,48,0.69315,0.0,0.69315,1.0,0.85714,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""1"": 0.69315, ""5"": 0.69315}}"
asia,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260828,1,1,2.542,48,2.06449,0.69315,1.37134,0.5,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.37134, ""eig_by_target"": {""0"": 1.02477, ""1"": 1.37134, ""4"": 1.0212, ""5"": 1.02477, ""7"": 1.0823}}"
asia,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260828,2,4,3.4362,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""4"": 0.69315, ""7"": 0.69315}}"
asia,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,4,3.4362,48,1.61554,0.00176,1.61378,0.99983,0.47059,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.54083, ""eig_by_target"": {""0"": 0.60208, ""1"": 0.4898, ""2"": 0.54085, ""3"": 1.15208, ""4"": 1.54083, ""5"": 0.6724, ""7"": 1.2112}}"
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260828,1,1,2.542,48,1.39671,0.69315,0.70356,0.5,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.70356, ""eig_by_target"": {""0"": 0.01042, ""1"": 0.70356, ""2"": 0.70337, ""3"": 0.01042, ""5"": 0.70324, ""6"": 0.70335}}"
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260828,2,2,6.8658,48,0.69315,0.0,0.69315,1.0,0.4,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""2"": 0.69315, ""6"": 0.69315}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,6,11.3786,48,2.76077,1.86173,0.89904,0.16369,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.61983, ""eig_by_target"": {""0"": 0.91237, ""1"": 1.37447, ""2"": 0.77661, ""4"": 1.05623, ""5"": 0.91237, ""6"": 1.61983, ""7"": 1.34532}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,2,1,2.542,48,1.86173,0.69315,1.16858,0.5,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.16858, ""eig_by_target"": {""0"": 0.70649, ""1"": 1.16858, ""4"": 0.75816, ""5"": 0.59096, ""7"": 0.73837}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,3,4,3.4362,48,0.69315,0.0,0.69315,1.0,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""4"": 0.69315, ""7"": 0.69315}}"
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260829,1,0,7.3266,,,,,,0.57143,,6,1,
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260829,2,5,3.7629,,,,,,0.66667,,1,0,
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,1,2,6.8658,48,1.98249,2.08341,-0.10093,0.12493,0.53333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.25969, ""eig_by_target"": {""1"": 1.0016, ""2"": 1.25969, ""3"": 0.16454, ""4"": 0.64128, ""5"": 0.64074, ""6"": 1.17816, ""7"": 0.8272}}"
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,2,7,4.5183,48,2.08341,0.69315,1.39027,0.5,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.39027, ""eig_by_target"": {""1"": 0.69589, ""3"": 0.47475, ""4"": 0.65786, ""5"": 0.69668, ""6"": 0.47459, ""7"": 1.39027}}"
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,3,1,2.542,48,0.69315,0.0,0.69315,1.0,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""1"": 0.69315, ""5"": 0.69315}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260828,1,7,4.5183,48,2.66271,0.69315,1.96956,0.5,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.5627, ""eig_by_target"": {""0"": 0.10606, ""1"": 0.88798, ""2"": 0.10303, ""3"": 0.0776, ""4"": 0.91011, ""5"": 1.39382, ""6"": 0.67478, ""7"": 1.5627}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260828,2,0,3.5352,48,0.69315,0.0,0.69315,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""3"": 0.69315}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,4,2.9429,48,1.79889,0.69315,1.10575,0.5,0.75,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.10575, ""eig_by_target"": {""2"": 0.75917, ""3"": 0.81693, ""4"": 1.10575, ""5"": 0.7002, ""7"": 0.69973}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,2,5,3.7629,48,0.69315,0.0,0.69315,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,4,2.9429,48,1.79889,0.69315,1.10575,0.5,0.75,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.10575, ""eig_by_target"": {""2"": 0.75917, ""3"": 0.81693, ""4"": 1.10575, ""5"": 0.7002, ""7"": 0.69973}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,2,5,3.7629,48,0.69315,0.0,0.69315,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260829,1,4,2.9429,48,2.73449,1.18363,1.55086,0.42964,0.625,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.03193, ""eig_by_target"": {""0"": 1.0298, ""2"": 1.78246, ""3"": 1.2614, ""4"": 2.03193, ""5"": 1.69058, ""6"": 0.64789, ""7"": 1.36139}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260829,2,5,3.7629,48,1.18363,0.0,1.18363,1.0,0.75,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.18362, ""eig_by_target"": {""2"": 0.21822, ""3"": 0.42056, ""5"": 1.18362, ""6"": 0.33063, ""7"": 1.01343}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260829,1,4,2.9429,48,2.47751,0.78718,1.69033,0.71991,0.375,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.36194, ""eig_by_target"": {""0"": 1.08557, ""1"": 0.36785, ""2"": 0.51269, ""3"": 1.11958, ""4"": 1.36194, ""5"": 1.09003, ""6"": 1.31679, ""7"": 0.80342}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260829,2,5,3.7629,48,0.78718,0.0,0.78718,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.78718, ""eig_by_target"": {""0"": 0.49837, ""5"": 0.78718, ""6"": 0.6139, ""7"": 0.37513}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260829,1,0,7.3266,48,3.04884,2.48259,0.56626,0.08949,0.70588,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.43698, ""eig_by_target"": {""0"": 1.43698, ""1"": 0.48552, ""2"": 0.71507, ""3"": 1.32629, ""4"": 1.09259, ""5"": 1.40061, ""7"": 0.64699}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260829,2,4,2.9429,48,2.48259,1.35666,1.12592,0.34489,0.94118,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.16543, ""eig_by_target"": {""2"": 0.71898, ""3"": 0.66009, ""4"": 1.16543, ""5"": 0.70843, ""7"": 0.71612}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260829,3,7,2.8008,48,1.35666,0.69055,0.66611,0.536,0.94118,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69363, ""eig_by_target"": {""3"": 0.12558, ""5"": 0.67803, ""7"": 0.69363}}"
asia,shared,20260820T064424Z,probe_random_edits,none,-1,20260829,1,6,15.3543,48,1.80963,1.09861,0.71102,0.33333,0.25,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12083, ""eig_by_target"": {""0"": 1.00082, ""1"": 0.60252, ""2"": 0.33428, ""3"": 0.93773, ""4"": 1.00095, ""5"": 0.01778, ""6"": 1.12083, ""7"": -0.00753}}"
asia,shared,20260820T064424Z,probe_random_edits,none,-1,20260829,2,4,2.9429,48,1.09861,0.0,1.09861,1.0,0.375,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.52099, ""1"": 0.46323, ""2"": 0.57875, ""3"": 0.63651, ""4"": 1.09861}}"
asia,shared,20260820T064424Z,probe_skel_only,none,-1,20260829,1,0,7.3266,48,2.12291,1.79176,0.33115,0.16667,0.53333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.02523, ""eig_by_target"": {""0"": 1.02523, ""1"": 0.98693, ""2"": 0.33726, ""3"": 0.87555, ""4"": 0.4789, ""5"": 0.77909, ""6"": 0.92346, ""7"": 0.17655}}"
asia,shared,20260820T064424Z,probe_skel_only,none,-1,20260829,2,4,2.9429,48,1.79176,0.69315,1.09861,0.5,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""2"": 0.63651, ""3"": 0.63651, ""4"": 1.09861, ""5"": 0.69315, ""7"": 0.69315}}"
asia,shared,20260820T064424Z,probe_skel_only,none,-1,20260829,3,5,3.7629,48,0.69315,0.0,0.69315,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260829,1,4,2.9429,48,1.7989,0.69315,1.10575,0.5,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.10575, ""eig_by_target"": {""2"": 0.64365, ""3"": 0.58589, ""4"": 1.10575, ""5"": 0.70021, ""7"": 0.69987}}"
asia,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260829,2,7,2.8008,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,1,4,2.9429,48,1.79889,0.69315,1.10575,0.5,0.75,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.10575, ""eig_by_target"": {""2"": 0.75917, ""3"": 0.81693, ""4"": 1.10575, ""5"": 0.7002, ""7"": 0.69973}}"
asia,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260829,2,5,3.7629,48,0.69315,0.0,0.69315,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,1,4,2.9429,48,1.79889,0.69315,1.10575,0.5,0.75,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.10575, ""eig_by_target"": {""2"": 0.75917, ""3"": 0.81693, ""4"": 1.10575, ""5"": 0.7002, ""7"": 0.69973}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260829,2,5,3.7629,48,0.69315,0.0,0.69315,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260830,1,4,5.8838,,,,,,0.5,,4,2,
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260830,2,0,9.7318,,,,,,0.61538,,1,1,
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260830,3,1,5.0279,,,,,,0.71429,,1,0,
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260829,1,4,2.9429,48,1.79889,0.69315,1.10575,0.5,0.75,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.10575, ""eig_by_target"": {""2"": 0.75917, ""3"": 0.81693, ""4"": 1.10575, ""5"": 0.7002, ""7"": 0.69973}}"
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260829,2,5,3.7629,48,0.69315,0.0,0.69315,1.0,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""5"": 0.69315, ""7"": 0.69315}}"
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260829,1,5,3.7629,48,3.10764,0.05421,3.05343,0.99039,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.88109, ""eig_by_target"": {""0"": 1.52293, ""1"": 0.52895, ""2"": 0.69844, ""3"": 1.07788, ""4"": 1.26665, ""5"": 1.88109, ""6"": 1.46699, ""7"": 1.41858}}"
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260829,2,0,7.3266,48,0.05421,0.00048,0.05373,0.99996,0.66667,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.04148, ""eig_by_target"": {""0"": 0.04148, ""1"": 0.0, ""2"": -0.00058, ""3"": -0.00443, ""4"": 0.00973, ""5"": 0.02044, ""6"": 0.00947, ""7"": 0.03292}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260829,1,4,2.9429,48,3.05156,1.62216,1.4294,0.258,0.77778,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.84396, ""eig_by_target"": {""0"": 0.91364, ""2"": 1.17389, ""3"": 1.37076, ""4"": 1.84396, ""5"": 1.1683, ""7"": 0.94046}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260829,2,5,3.7629,48,1.62216,0.73186,0.8903,0.53402,0.88889,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.9052, ""eig_by_target"": {""0"": 0.26788, ""2"": 0.26214, ""3"": 0.2721, ""5"": 0.9052, ""7"": 0.82347}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260829,3,3,4.6786,48,0.73186,0.61754,0.11432,0.77436,0.88889,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.11164, ""eig_by_target"": {""0"": 0.01675, ""2"": 0.05022, ""3"": 0.11164, ""5"": 0.01798}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260830,1,1,5.0279,48,1.45985,1.38629,0.07355,0.25,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.7667, ""eig_by_target"": {""0"": 0.07355, ""1"": 0.7667, ""2"": 0.75951, ""3"": 0.0669, ""4"": 0.07174, ""5"": 0.75201, ""6"": 0.76274}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260830,2,4,5.8838,48,1.38629,0.0,1.38629,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.98196, ""eig_by_target"": {""3"": 0.65389, ""4"": 0.98196, ""5"": 0.98196, ""6"": 0.65389}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260830,1,4,5.8838,48,3.72119,1.38629,2.3349,0.25,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 2.20163, ""eig_by_target"": {""0"": 1.84862, ""1"": 0.99252, ""2"": 0.93339, ""3"": 1.07642, ""4"": 2.20163, ""5"": 1.97305, ""6"": 0.40245}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260830,2,0,9.7318,48,1.38629,0.69315,0.69315,0.5,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""1"": 0.69315, ""2"": 0.69315, ""5"": 0.69315}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260830,3,1,5.0279,48,0.69315,0.0,0.69315,1.0,0.71429,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""1"": 0.69315, ""2"": 0.69315}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260830,1,5,7.1455,48,1.72776,1.38629,0.34146,0.25,0.57143,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.0305, ""eig_by_target"": {""0"": 0.34146, ""1"": 0.85883, ""2"": 0.87161, ""3"": 0.21839, ""4"": 0.34054, ""5"": 1.0305, ""6"": 0.78476, ""7"": 0.34146}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260830,2,1,5.0279,48,1.38629,0.69315,0.69315,0.5,0.71429,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""1"": 0.69315, ""2"": 0.69315, ""3"": 0.69315, ""4"": 0.69315}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260830,3,3,2.8685,48,0.69315,0.0,0.69315,1.0,0.71429,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""3"": 0.69315, ""4"": 0.69315}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260830,1,1,5.0279,48,1.45985,1.38629,0.07355,0.25,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.7667, ""eig_by_target"": {""0"": 0.07355, ""1"": 0.7667, ""2"": 0.75951, ""3"": 0.0669, ""4"": 0.07174, ""5"": 0.75201, ""6"": 0.76274}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260830,2,4,5.8838,48,1.38629,0.0,1.38629,1.0,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.98196, ""eig_by_target"": {""3"": 0.65389, ""4"": 0.98196, ""5"": 0.98196, ""6"": 0.65389}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260830,1,1,5.0279,48,1.45985,0.69327,0.76658,0.5,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.7667, ""eig_by_target"": {""0"": 0.07356, ""1"": 0.7667, ""2"": 0.75951, ""3"": 0.0669, ""4"": 0.07175, ""5"": 0.75202, ""6"": 0.76274}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260830,2,2,3.0563,48,0.69327,0.0,0.69327,1.0,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69327, ""eig_by_target"": {""2"": 0.69327, ""3"": 0.00012, ""4"": 0.00012, ""5"": 0.00012, ""6"": 0.00012, ""7"": 0.69327}}"
