graph,condition,run_id,arm,model_tag,level,seed,step,target,value,n_hypotheses,entropy_before_nats,entropy_after_nats,entropy_drop_nats,map_weight_after,map_directed_f1_after,truth_rank_after,edges_resolved,undirected_after,selector_meta
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260826,2,6,11.8627,48,0.69315,1.11059,-0.41744,0.33268,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""6"": 0.69315, ""7"": 0.69315}}"
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260826,3,0,2.9329,48,1.11059,0.0,1.11059,1.0,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09855, ""eig_by_target"": {""0"": 1.09855, ""2"": 0.62472, ""4"": 0.69578}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260826,1,0,2.9329,48,1.79176,0.69315,1.09861,0.5,0.875,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 1.09861, ""1"": 0.69315, ""2"": 0.57875, ""3"": 0.69315, ""4"": 0.63651}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260826,2,1,5.9213,48,0.69315,0.35496,0.33819,0.88592,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""1"": 0.69315, ""3"": 0.69315}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260826,3,4,5.0958,48,0.35496,0.0,0.35496,1.0,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.33737, ""eig_by_target"": {""0"": 8e-05, ""1"": 0.04777, ""2"": 0.0, ""3"": 0.01392, ""4"": 0.33737, ""5"": 0.03815, ""6"": 0.00685, ""7"": 0.07298}}"
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260826,1,0,2.9329,48,1.94591,0.03946,1.90645,0.99456,0.75,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.14119, ""eig_by_target"": {""0"": 1.14119, ""1"": 1.14119, ""2"": 0.30346, ""3"": 0.60209, ""4"": 0.79066, ""6"": 0.8473, ""7"": 1.07948}}"
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260826,2,7,8.5735,48,0.03946,1.08187,-1.04241,0.444,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.03946, ""eig_by_target"": {""1"": 0.02008, ""3"": 0.03946, ""7"": 0.03946}}"
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260826,3,1,5.9213,48,1.08187,0.29705,0.78482,0.91288,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.70098, ""eig_by_target"": {""1"": 0.70098, ""3"": 0.68398}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260826,1,1,5.9213,48,1.64145,0.71218,0.92927,0.49862,0.625,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.73719, ""eig_by_target"": {""1"": 0.73719, ""3"": 0.67308, ""6"": 0.68893, ""7"": 0.68305}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260826,2,6,11.8627,48,0.71218,1.09861,-0.38643,0.33333,0.8,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69988, ""eig_by_target"": {""6"": 0.69988, ""7"": 0.6981}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260826,3,0,2.9329,48,1.09861,0.0,1.09861,1.0,0.93333,-1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 1.09861, ""2"": 0.63651, ""4"": 0.69428}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,1,3,2.7886,48,2.87076,1.22988,1.64088,0.43575,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.30931, ""eig_by_target"": {""0"": 1.29628, ""3"": 1.30931, ""4"": 0.87151, ""5"": 0.80412, ""6"": 0.84708}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,2,0,5.5391,48,1.22988,0.4188,0.81108,0.9117,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.89878, ""eig_by_target"": {""0"": 0.89878, ""4"": 0.02181, ""5"": 0.1204, ""6"": 0.75353}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,3,4,3.4473,48,0.4188,0.16437,0.25443,0.96864,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.11458, ""eig_by_target"": {""0"": 0.02123, ""4"": 0.11458, ""5"": 0.05008}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,1,3,2.7886,48,2.88154,1.21261,1.66892,0.43758,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.32677, ""eig_by_target"": {""0"": 1.24522, ""3"": 1.32677, ""4"": 0.87598, ""5"": 0.80949, ""6"": 1.03441}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,2,0,5.5391,48,1.21261,0.34705,0.86557,0.92536,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.92045, ""eig_by_target"": {""0"": 0.92045, ""4"": 0.02325, ""5"": 0.12042, ""6"": 0.73485}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,3,4,3.4473,48,0.34705,0.13911,0.20794,0.97248,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.09104, ""eig_by_target"": {""0"": 0.02089, ""4"": 0.09104, ""5"": 0.05293}}"
asia,shared,20260820T064424Z,probe_skel_only,none,-1,20260827,1,3,2.7886,48,1.79176,0.69315,1.09861,0.5,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.69315, ""3"": 1.09861, ""4"": 0.75204, ""5"": 0.52099, ""6"": 0.69315}}"
asia,shared,20260820T064424Z,probe_skel_only,none,-1,20260827,2,0,5.5391,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""6"": 0.69315}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,1,0,5.5391,48,2.76491,1.49285,1.27206,0.30015,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.36682, ""eig_by_target"": {""0"": 1.36682, ""1"": 0.7232, ""2"": 0.14932, ""3"": 1.2942, ""4"": 1.08139, ""5"": 0.35337, ""6"": 0.94727}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,2,3,2.7886,48,1.49285,0.28253,1.21032,0.9302,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.17629, ""eig_by_target"": {""0"": 0.05265, ""1"": 0.05778, ""3"": 1.17629, ""4"": 0.71043, ""5"": 0.74826}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,3,4,3.4473,48,0.28253,0.04286,0.23966,0.99405,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.09264, ""eig_by_target"": {""0"": 0.03302, ""4"": 0.09264}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260827,1,3,2.7886,48,2.27817,1.20503,1.07314,0.42799,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.13447, ""eig_by_target"": {""0"": 0.73236, ""3"": 1.13447, ""4"": 0.86285, ""5"": 0.65297, ""6"": 0.68118}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260827,2,6,3.0449,48,1.20503,0.65734,0.54769,0.77741,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.75599, ""eig_by_target"": {""0"": 0.74663, ""6"": 0.75599}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260827,3,4,3.4473,48,0.65734,0.22597,0.43137,0.94136,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.24766, ""eig_by_target"": {""0"": 0.06548, ""1"": 0.08062, ""2"": 0.04286, ""3"": 0.11462, ""4"": 0.24766, ""5"": 0.07355, ""6"": 0.09163, ""7"": -0.00166}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,1,3,2.7886,48,2.59184,1.11522,1.47662,0.44722,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.25395, ""eig_by_target"": {""0"": 1.03293, ""1"": 0.60959, ""2"": 0.13419, ""3"": 1.25395, ""4"": 0.99751, ""5"": 0.4196, ""6"": 0.80697}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,2,0,5.5391,48,1.11522,0.21929,0.89593,0.95377,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.84096, ""eig_by_target"": {""0"": 0.84096, ""1"": 0.04734, ""4"": 0.03834, ""6"": 0.67589}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,3,0,5.5391,48,0.21929,0.11522,0.10407,0.97616,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07304, ""eig_by_target"": {""0"": 0.07304, ""4"": 0.04929}}"
asia,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260827,1,3,2.7886,48,1.79176,0.69315,1.09861,0.5,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""eig_by_target"": {""0"": 0.69315, ""3"": 1.09861, ""4"": 0.75204, ""5"": 0.52099, ""6"": 0.69315}}"
asia,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260827,2,0,5.5391,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""0"": 0.69315, ""6"": 0.69315}}"
asia,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,1,3,2.7886,48,2.7492,1.32103,1.42817,0.42142,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.27202, ""eig_by_target"": {""0"": 0.86373, ""3"": 1.27202, ""4"": 0.76473, ""5"": 0.66326, ""6"": 0.84015}}"
asia,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,2,0,5.5391,48,1.32103,0.49809,0.82294,0.88651,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69023, ""eig_by_target"": {""0"": 0.69023, ""3"": -0.01875, ""6"": 0.6685}}"
asia,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260827,3,6,3.0449,48,0.49809,0.38244,0.11565,0.91814,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.05409, ""eig_by_target"": {""0"": -0.01046, ""3"": 0.02748, ""6"": 0.05409}}"
asia,shared,20260820T064424Z,probe_random_edits,none,-1,20260827,1,3,2.7886,48,2.83941,1.61983,1.21958,0.36033,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.30912, ""eig_by_target"": {""0"": 1.107, ""1"": 0.30422, ""2"": 0.54108, ""3"": 1.30912, ""4"": 0.78815, ""5"": 0.41489, ""6"": 0.93863}}"
asia,shared,20260820T064424Z,probe_random_edits,none,-1,20260827,2,0,5.5391,48,1.61983,0.5483,1.07153,0.83242,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.82016, ""eig_by_target"": {""0"": 0.82016, ""1"": 0.13715, ""2"": 0.28143, ""5"": 0.11653, ""6"": 0.72516}}"
asia,shared,20260820T064424Z,probe_random_edits,none,-1,20260827,3,2,11.5276,48,0.5483,0.40569,0.14261,0.8599,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.16637, ""eig_by_target"": {""2"": 0.16637, ""5"": 0.10575}}"
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260828,1,1,3.058,,,,,,0.93333,,2,1,
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260828,2,4,2.908,,,,,,1.0,,1,0,
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260827,1,0,5.5391,48,2.76491,1.49285,1.27206,0.30015,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.36682, ""eig_by_target"": {""0"": 1.36682, ""1"": 0.7232, ""2"": 0.14932, ""3"": 1.2942, ""4"": 1.08139, ""5"": 0.35337, ""6"": 0.94727}}"
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260827,2,3,2.7886,48,1.49285,0.28253,1.21032,0.9302,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.17629, ""eig_by_target"": {""0"": 0.05265, ""1"": 0.05778, ""3"": 1.17629, ""4"": 0.71043, ""5"": 0.74826}}"
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260827,3,4,3.4473,48,0.28253,0.04286,0.23966,0.99405,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.09264, ""eig_by_target"": {""0"": 0.03302, ""4"": 0.09264}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,1,3,2.7886,48,2.31688,1.17977,1.13712,0.4381,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.1391, ""eig_by_target"": {""0"": 0.73976, ""1"": 0.19567, ""3"": 1.1391, ""4"": 0.67763, ""5"": 0.68392, ""6"": 0.72565}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,2,6,3.0449,48,1.17977,0.69481,0.48496,0.73613,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.73478, ""eig_by_target"": {""0"": 0.68663, ""1"": 0.06606, ""6"": 0.73478}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260827,3,0,5.5391,48,0.69481,0.21631,0.4785,0.94416,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.18062, ""eig_by_target"": {""0"": 0.18062, ""1"": -0.00042, ""2"": 0.00216, ""3"": 0.00357, ""4"": 0.0211, ""5"": 0.00967, ""6"": -0.00014, ""7"": 0.00051}}"
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,1,3,2.7886,48,2.59184,1.11522,1.47662,0.44722,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.25395, ""eig_by_target"": {""0"": 1.03293, ""1"": 0.60959, ""2"": 0.13419, ""3"": 1.25395, ""4"": 0.99751, ""5"": 0.4196, ""6"": 0.80697}}"
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,2,0,5.5391,48,1.11522,0.21929,0.89593,0.95377,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.84096, ""eig_by_target"": {""0"": 0.84096, ""1"": 0.04734, ""4"": 0.03834, ""6"": 0.67589}}"
asia,anon,20260820T064424Z,probe,claude-haiku-4.5,-1,20260827,3,0,5.5391,48,0.21929,0.11522,0.10407,0.97616,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07304, ""eig_by_target"": {""0"": 0.07304, ""4"": 0.04929}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,1,3,2.7886,48,2.59184,1.11522,1.47662,0.44722,0.875,2,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.25395, ""eig_by_target"": {""0"": 1.03293, ""1"": 0.60959, ""2"": 0.13419, ""3"": 1.25395, ""4"": 0.99751, ""5"": 0.4196, ""6"": 0.80697}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,2,0,5.5391,48,1.11522,0.21929,0.89593,0.95377,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.84096, ""eig_by_target"": {""0"": 0.84096, ""1"": 0.04734, ""4"": 0.03834, ""6"": 0.67589}}"
asia,anon,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260827,3,0,5.5391,48,0.21929,0.11522,0.10407,0.97616,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07304, ""eig_by_target"": {""0"": 0.07304, ""4"": 0.04929}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,1,3.058,48,2.82205,1.8044,1.01764,0.30967,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.29552, ""eig_by_target"": {""0"": 0.62894, ""1"": 1.29552, ""4"": 0.85469, ""5"": 0.64891, ""7"": 0.8964}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,2,7,4.7151,48,1.8044,1.10989,0.69451,0.58529,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.92743, ""eig_by_target"": {""0"": 0.23757, ""4"": 0.90973, ""5"": 0.12611, ""7"": 0.92743}}"
asia,named,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,3,4,2.908,48,1.10989,1.01055,0.09934,0.68175,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.25818, ""eig_by_target"": {""0"": 0.22878, ""4"": 0.25818, ""5"": 0.12698}}"
asia,shared,20260820T064424Z,probe_skel_only,none,-1,20260828,1,1,3.058,48,1.79176,0.69315,1.09862,0.5,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09862, ""eig_by_target"": {""0"": 0.63652, ""1"": 1.09862, ""4"": 0.69315, ""5"": 0.52099, ""7"": 0.69315}}"
asia,shared,20260820T064424Z,probe_skel_only,none,-1,20260828,2,4,2.908,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""4"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,1,3.058,48,2.68914,1.56597,1.12317,0.38257,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.12471, ""eig_by_target"": {""0"": 0.79139, ""1"": 1.12471, ""2"": 0.03917, ""4"": 0.81217, ""5"": 0.69538, ""6"": 0.08018, ""7"": 0.8716}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,2,7,4.7151,48,1.56597,0.5755,0.99047,0.86017,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.8051, ""eig_by_target"": {""0"": 0.05958, ""2"": 0.02676, ""4"": 0.79894, ""5"": 0.10121, ""6"": 0.09765, ""7"": 0.8051}}"
asia,named,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,3,5,4.1704,48,0.5755,0.41099,0.16451,0.90304,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.0982, ""eig_by_target"": {""0"": 0.03981, ""2"": 0.0139, ""5"": 0.0982}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,1,1,3.058,48,2.95364,1.79106,1.16257,0.2953,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.42213, ""eig_by_target"": {""0"": 0.63721, ""1"": 1.42213, ""2"": 0.63625, ""4"": 1.11295, ""5"": 0.88887, ""6"": 0.42123, ""7"": 1.27717}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,2,7,4.7151,48,1.79106,0.69159,1.09947,0.66273,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.27033, ""eig_by_target"": {""4"": 0.99003, ""5"": 0.30047, ""6"": 0.19831, ""7"": 1.27033}}"
asia,named,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,3,2,8.4108,48,0.69159,0.11971,0.57188,0.97423,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.6411, ""eig_by_target"": {""0"": 0.13552, ""1"": 0.23125, ""2"": 0.6411, ""3"": 0.00235, ""4"": 0.16007, ""5"": 0.19596, ""6"": 0.21972, ""7"": 0.2087}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260828,1,1,3.058,48,2.78364,1.64101,1.14263,0.33154,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.24223, ""eig_by_target"": {""0"": 0.72043, ""1"": 1.24223, ""2"": 0.4998, ""3"": 0.01765, ""4"": 0.84463, ""5"": 0.88073, ""6"": 0.11984, ""7"": 0.81609}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260828,2,7,4.7151,48,1.64101,0.95268,0.68832,0.61311,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.94579, ""eig_by_target"": {""0"": 0.17074, ""2"": 0.52255, ""3"": 0.01978, ""4"": 0.76021, ""6"": 0.11712, ""7"": 0.94579}}"
asia,named,20260820T064424Z,probe,claude-haiku-4.5,-1,20260828,3,2,8.4108,48,0.95268,0.53978,0.4129,0.86388,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.65635, ""eig_by_target"": {""0"": 0.22124, ""2"": 0.65635, ""3"": 0.01673, ""6"": 0.24482}}"
asia,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260828,1,1,3.058,48,1.79176,0.69315,1.09862,0.5,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09862, ""eig_by_target"": {""0"": 0.63652, ""1"": 1.09862, ""4"": 0.69315, ""5"": 0.52099, ""7"": 0.69315}}"
asia,shared,20260820T064424Z,probe_oracle_edits,none,-1,20260828,2,4,2.908,48,0.69315,0.0,0.69315,1.0,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""eig_by_target"": {""4"": 0.69315, ""7"": 0.69315}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260828,1,1,3.058,48,2.81254,1.51337,1.29917,0.36687,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.34052, ""eig_by_target"": {""0"": 0.74727, ""1"": 1.34052, ""2"": 0.2062, ""4"": 0.79205, ""5"": 0.93223, ""6"": 0.41965, ""7"": 1.17027}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260828,2,7,4.7151,48,1.51337,0.1562,1.35717,0.96973,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.2501, ""eig_by_target"": {""4"": 0.74096, ""5"": 0.2313, ""6"": 0.04561, ""7"": 1.2501}}"
asia,named,20260820T064424Z,probe,gemini-3-flash-preview,-1,20260828,3,7,4.7151,48,0.1562,0.11936,0.03684,0.97441,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07573, ""eig_by_target"": {""0"": 0.00454, ""1"": 0.00231, ""2"": 0.01121, ""3"": 0.00253, ""4"": 0.05918, ""5"": 0.01568, ""6"": -0.00717, ""7"": 0.07573}}"
asia,shared,20260820T064424Z,probe_random_edits,none,-1,20260828,1,1,3.058,48,2.71664,1.71523,1.00141,0.34118,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.36462, ""eig_by_target"": {""0"": 0.73685, ""1"": 1.36462, ""4"": 0.7788, ""5"": 0.78167, ""6"": 0.16737, ""7"": 0.84784}}"
asia,shared,20260820T064424Z,probe_random_edits,none,-1,20260828,2,4,2.908,48,1.71523,0.66823,1.04701,0.76027,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.86023, ""eig_by_target"": {""4"": 0.86023, ""6"": 0.21673, ""7"": 0.76269}}"
asia,shared,20260820T064424Z,probe_random_edits,none,-1,20260828,3,1,3.058,48,0.66823,0.77445,-0.10623,0.55831,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.31447, ""eig_by_target"": {""0"": 0.20659, ""1"": 0.31447, ""2"": 0.08433, ""3"": 0.01444, ""4"": 0.07422, ""5"": 0.19565, ""6"": 0.21861, ""7"": 0.11339}}"
asia,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,1,1,3.058,48,2.88588,1.69966,1.18622,0.32419,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.25036, ""eig_by_target"": {""0"": 0.73106, ""1"": 1.25036, ""2"": 0.56254, ""4"": 0.90936, ""5"": 0.9492, ""7"": 0.87043}}"
asia,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,2,4,2.908,48,1.69966,1.0427,0.65696,0.51095,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.94844, ""eig_by_target"": {""0"": 0.20552, ""2"": 0.69953, ""4"": 0.94844, ""5"": 0.27559, ""7"": 0.83548}}"
asia,anon,20260820T064424Z,probe,qwen3-coder-30b-a3b-instruct,-1,20260828,3,2,8.4108,48,1.0427,0.41907,0.62363,0.89343,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69362, ""eig_by_target"": {""0"": 0.1424, ""2"": 0.69362, ""4"": 0.22322, ""5"": 0.1156}}"
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260829,1,0,7.1939,,,,,,0.61538,,3,2,
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260829,2,3,5.2365,,,,,,0.71429,,1,1,
asia,shared,20260820T064424Z,pc_greedy_meek,none,-1,20260829,3,5,4.0427,,,,,,0.8,,1,0,
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,1,1,3.058,48,2.67671,1.49623,1.18048,0.39568,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.11676, ""eig_by_target"": {""0"": 0.76669, ""1"": 1.11676, ""2"": 0.01591, ""4"": 0.75287, ""5"": 0.6904, ""7"": 0.76238}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,2,7,4.7151,48,1.49623,0.72578,0.77045,0.82393,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.73855, ""eig_by_target"": {""0"": 0.05685, ""2"": 0.05961, ""4"": 0.69189, ""5"": 0.07461, ""7"": 0.73855}}"
asia,anon,20260820T064424Z,probe,gpt-4o-mini-2024-07-18,-1,20260828,3,5,4.1704,48,0.72578,0.52204,0.20373,0.87921,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.07653, ""eig_by_target"": {""0"": 0.0378, ""2"": 0.0205, ""5"": 0.07653}}"
asia,anon,20260820T064424Z,probe,gpt-5.4-mini,-1,20260828,1,1,3.058,48,2.85203,1.65927,1.19276,0.35467,1.0,1,,,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.38875, ""eig_by_target"": {""0"": 0.50937, ""1"": 1.38875, ""4"": 0.94614, ""5"": 0.86473, ""6"": 0.42357, ""7"": 1.04619}}"
