run_id,timestamp_utc,study,arm,selector,inferencer,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,pc_skeleton_f1_ceiling,pc_truth_in_class,pc_undirected_edges,pc_directed_edges,mec_size_initial,mec_entropy_initial,belief_undirected_final,selection_regret_total,selection_regret_mean,eig_regret_total,selection_quality_mean,wasted_steps,orientations_correct,orientations_wrong,orientation_accuracy,select_wasted_targets,select_repeat_targets,infer_rule,infer_repairs,infer_dropped_malformed,infer_dropped_self_loop,infer_dropped_out_of_range,infer_dropped_cycle,infer_dropped_overlap,infer_dropped_duplicate,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260816T142815Z,2026-08-16T14:33:17.339017+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,920829464,9208294640209,8,8,300,150,3,2,8,5,success,,11.668,1.0,0.875,0.9333333333333333,0.6666666666666666,0.7142857142857143,0.625,0.6666666666666666,3,1.0,1,2,7,0,1,1.0,0,2,6,3,1.09861,0,0.0,0.0,0.0,1.0,0,2,0,1.0,0,0,llm,0,0,0,0,0,0,0,2,0,0,23288,218,23040,23506,0.0025558,11.6485
20260816T142815Z,2026-08-16T14:33:23.196454+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,424836758,4248367580209,8,8,300,150,3,2,8,4,success,,6.683,0.5333333333333333,1.0,0.6956521739130436,1.0,0.26666666666666666,0.5,0.3478260869565218,11,1.0,0,2,15,0,0,0.933333,0,0,7,1,0.0,0,0.0,,0.0,,0,0,0,,,,llm,0,0,0,0,10,0,4,1,0,0,10277,164,0,10441,0.00163995,6.6633
20260816T142815Z,2026-08-16T14:33:24.333888+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,424836758,4248367580209,8,8,300,150,3,2,8,4,success,,6.13,0.5333333333333333,1.0,0.6956521739130436,1.0,0.26666666666666666,0.5,0.3478260869565218,11,1.0,0,2,15,0,0,0.933333,0,0,7,1,0.0,0,0.0,,0.0,,0,0,0,,,,llm,0,0,0,0,10,0,4,1,0,0,10277,163,10240,10440,0.00087135,6.1118
20260816T142815Z,2026-08-16T14:33:26.080167+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,424836758,4248367580209,8,8,300,150,3,2,8,4,success,,4.803,1.0,0.875,0.9333333333333333,1.0,0.5714285714285714,0.5,0.5333333333333333,4,1.0,0,2,7,0,0,0.933333,0,0,7,1,0.0,0,0.0,,0.0,,0,0,0,,0,0,llm,0,0,0,0,0,0,0,1,0,0,14991,86,640,15077,0.00666175,4.7844
20260816T142815Z,2026-08-16T14:33:27.570910+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,424836758,4248367580209,8,8,300,150,3,2,8,4,success,,3.474,0.5333333333333333,1.0,0.6956521739130436,1.0,0.26666666666666666,0.5,0.3478260869565218,11,1.0,0,2,15,0,0,0.933333,0,0,7,1,0.0,0,0.0,,0.0,,0,0,0,,0,0,llm,0,0,0,0,10,0,4,1,0,0,10277,164,10240,10441,0.00087195,3.4562
20260816T142815Z,2026-08-16T14:33:29.900760+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1036482875,10364828750209,8,8,300,150,2,1,8,4,success,,1.883,0.5714285714285714,0.5,0.5333333333333333,0.4,0.2857142857142857,0.25,0.26666666666666666,9,1.0,1,1,7,0,1,1.0,1,4,4,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,15189,102,0,15291,0.00233955,1.866
20260816T142815Z,2026-08-16T14:32:47.548744+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,848528041,8485280410209,8,8,300,150,3,2,8,6,success,,45.395,0.875,0.875,0.875,1.0,0.625,0.625,0.625,4,0.6666666666666666,3,2,8,0,3,1.0,1,6,2,12,2.48491,0,2.0,0.66667,0.0,0.86667,0,6,0,1.0,0,0,llm,0,0,0,0,0,0,0,4,0,0,39588,582,38592,40170,0.00491088,45.3658
20260816T142815Z,2026-08-16T14:33:30.905303+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1036482875,10364828750209,8,8,300,150,2,1,8,4,success,,2.213,0.5714285714285714,0.5,0.5333333333333333,0.4,0.2857142857142857,0.25,0.26666666666666666,9,1.0,1,1,7,0,1,1.0,1,4,4,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,15189,100,15104,15289,0.00120555,2.1961
20260816T142815Z,2026-08-16T14:33:31.817702+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1036482875,10364828750209,8,8,300,150,2,1,8,4,success,,3.635,0.5714285714285714,0.5,0.5333333333333333,0.4,0.2857142857142857,0.25,0.26666666666666666,9,1.0,1,1,7,0,1,1.0,1,4,4,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,0,0,llm,0,0,0,0,0,0,0,2,0,0,15669,140,15104,15809,0.00130155,3.6174
20260816T142815Z,2026-08-16T14:33:33.161753+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,674912463,6749124630209,8,8,300,150,3,2,8,4,success,,6.967,0.8571428571428571,0.75,0.7999999999999999,0.8571428571428571,0.5714285714285714,0.5,0.5333333333333333,5,1.0,1,2,7,0,1,1.0,0,1,7,2,0.69315,0,0.0,0.0,0.0,1.0,0,1,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,15244,139,0,15383,0.00237,6.9445
20260816T142815Z,2026-08-16T14:33:40.155324+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,674912463,6749124630209,8,8,300,150,3,2,8,4,success,,5.614,0.8571428571428571,0.75,0.7999999999999999,0.8571428571428571,0.5714285714285714,0.5,0.5333333333333333,5,1.0,1,2,7,0,1,1.0,0,1,7,2,0.69315,0,0.0,0.0,0.0,1.0,0,1,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,15244,135,15104,15379,0.0012348,5.5916
20260816T142815Z,2026-08-16T14:33:32.983763+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,674912463,6749124630209,8,8,300,150,3,2,8,4,success,,14.599,1.0,1.0,1.0,1.0,0.75,0.75,0.75,2,1.0,1,2,8,0,1,1.0,0,1,7,2,0.69315,0,0.0,0.0,0.0,1.0,0,1,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22200,209,640,22409,0.0101149,14.5744
20260816T142815Z,2026-08-16T14:33:47.609841+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,674912463,6749124630209,8,8,300,150,3,2,8,4,success,,3.31,0.8571428571428571,0.75,0.7999999999999999,0.8571428571428571,0.5714285714285714,0.5,0.5333333333333333,5,1.0,1,2,7,0,1,1.0,0,1,7,2,0.69315,0,0.0,0.0,0.0,1.0,0,1,0,1.0,0,0,llm,0,0,0,0,0,0,0,2,0,0,15712,163,15104,15875,0.0013218,3.2874
20260816T142815Z,2026-08-16T14:33:29.045030+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1036482875,10364828750209,8,8,300,150,2,1,8,4,success,,22.308,1.0,0.875,0.9333333333333333,1.0,0.8571428571428571,0.75,0.7999999999999999,2,1.0,1,1,7,0,1,1.0,1,4,4,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22243,355,704,22598,0.01035941,22.2906
20260816T142815Z,2026-08-16T14:33:31.069238+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1036482875,10364828750209,8,8,300,150,2,1,8,4,success,,21.161,1.0,1.0,1.0,1.0,0.8571428571428571,0.75,0.7999999999999999,2,1.0,1,1,7,1,1,1.0,1,4,4,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,0,0,llm,0,0,0,0,0,0,0,2,0,0,22982,383,1152,23365,0.01057828,21.1448
20260816T142815Z,2026-08-16T14:33:51.378076+00:00,study1,oracle+llm,oracle,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1761685205,17616852050209,8,8,300,150,2,1,8,3,success,,2.251,1.0,0.875,0.9333333333333333,0.6666666666666665,0.5714285714285714,0.5,0.5333333333333333,4,1.0,1,1,7,0,1,0.933333,0,5,2,10,2.30259,0,0.0,0.0,0.0,1.0,0,5,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,15260,101,0,15361,0.0023496,2.2295
20260816T142815Z,2026-08-16T14:33:35.480905+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,674912463,6749124630209,8,8,300,150,3,2,8,4,success,,18.929,1.0,1.0,1.0,1.0,0.75,0.75,0.75,2,1.0,1,2,8,0,1,1.0,0,1,7,2,0.69315,0,0.0,0.0,0.0,1.0,0,1,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22200,295,640,22495,0.0102611,18.9069
20260816T142815Z,2026-08-16T14:33:53.655105+00:00,study1,eig+llm,eig,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1761685205,17616852050209,8,8,300,150,2,1,8,3,success,,2.328,0.875,0.875,0.875,0.888888888888889,0.625,0.625,0.625,4,1.0,1,1,8,0,1,0.933333,0,5,2,10,2.30259,0,0.0,0.0,0.0,1.0,0,5,0,1.0,,,llm,0,0,0,0,0,0,3,1,0,0,15260,132,15232,15392,0.0012258,2.3058
20260816T142815Z,2026-08-16T14:33:52.257027+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1761685205,17616852050209,8,8,300,150,2,1,8,3,success,,12.261,1.0,0.875,0.9333333333333333,0.6666666666666665,0.8,0.5,0.6153846153846154,4,1.0,1,1,5,2,1,0.933333,0,5,2,10,2.30259,0,0.0,0.0,0.0,1.0,0,5,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22487,177,704,22664,0.01016661,12.2394
20260816T142815Z,2026-08-16T14:33:56.014553+00:00,study1,llm+llm,llm,llm,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1761685205,17616852050209,8,8,300,150,2,1,8,3,success,,10.463,1.0,0.75,0.8571428571428571,0.6666666666666665,0.5,0.375,0.42857142857142855,5,0.5,2,1,6,0,2,0.933333,0,5,2,10,2.30259,1,4.0,2.0,0.52054,0.53333,0,4,0,1.0,0,0,llm,0,0,0,0,0,0,0,3,0,0,21276,220,0,21496,0.0033234,10.4386
20260816T142815Z,2026-08-16T14:33:30.485486+00:00,study1,eig+llm,eig,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1036482875,10364828750209,8,8,300,150,2,1,8,4,success,,44.169,1.0,1.0,1.0,1.0,0.8571428571428571,0.75,0.7999999999999999,2,1.0,1,1,7,1,1,1.0,1,4,4,8,2.07944,0,0.0,0.0,0.0,1.0,0,4,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22243,760,22208,23003,0.00330647,44.1525
20260816T142815Z,2026-08-16T14:33:50.946234+00:00,study1,oracle+llm,oracle,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1761685205,17616852050209,8,8,300,150,2,1,8,3,success,,27.635,1.0,0.875,0.9333333333333333,0.6666666666666665,0.5714285714285714,0.5,0.5333333333333333,4,1.0,1,1,7,0,1,0.933333,0,5,2,10,2.30259,0,0.0,0.0,0.0,1.0,0,5,0,1.0,,,llm,0,0,0,0,0,0,0,1,0,0,22487,190,22464,22677,0.00235511,27.6129
20260816T142815Z,2026-08-16T14:33:45.796372+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,674912463,6749124630209,8,8,300,150,3,2,8,4,success,,38.986,1.0,1.0,1.0,1.0,0.75,0.75,0.75,2,1.0,1,2,8,0,1,1.0,0,1,7,2,0.69315,0,0.0,0.0,0.0,1.0,0,1,0,1.0,0,0,llm,0,0,0,0,0,0,0,2,0,0,22928,686,22656,23614,0.00332764,38.9626
20260816T142815Z,2026-08-16T14:33:54.435299+00:00,study1,llm+llm,llm,llm,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1761685205,17616852050209,8,8,300,150,2,1,8,3,success,,93.021,1.0,0.875,0.9333333333333333,0.6666666666666665,0.5714285714285714,0.5,0.5333333333333333,4,1.0,1,1,7,0,1,0.933333,0,5,2,10,2.30259,0,0.0,0.0,0.0,1.0,0,5,0,1.0,0,0,llm,0,0,0,0,0,0,0,2,0,0,23228,1623,23040,24851,0.0049173,92.9988
